ProductKey,ProductName,SubCategory,Category,StandardCost,Color,ListPrice,DaysToManufacture,ProductLine,ModelName,Photo,ProductDescription,StartDate
300,HL Mountain Frame - Black 48,Mountain Frames,Components,699.0928,Black,1349.6,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/300.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005 0:00
301,HL Mountain Frame - Black 46,Mountain Frames,Components,617.0281,Black,1191.1739,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/301.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005 0:00
302,HL Mountain Frame - Black 46,Mountain Frames,Components,653.6971,Black,1226.9091,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/302.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2006 0:00
303,HL Mountain Frame - Black 46,Mountain Frames,Components,739.041,Black,1349.6,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/303.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2007 0:00
304,HL Mountain Frame - Black 38,Mountain Frames,Components,617.0281,Black,1191.1739,2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/304.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005 0:00
305,HL Mountain Frame - Black 38,Mountain Frames,Components,653.6971,Black,1226.9091,2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/305.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2006 0:00
306,HL Mountain Frame - Black 38,Mountain Frames,Components,739.041,Black,1349.6,2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/306.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2007 0:00
307,HL Mountain Frame - Silver 38,Mountain Frames,Components,623.8403,Silver,1204.3248,2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/307.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005 0:00
308,HL Mountain Frame - Silver 38,Mountain Frames,Components,660.9142,Silver,1240.4545,2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/308.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2006 0:00
309,HL Mountain Frame - Silver 38,Mountain Frames,Components,747.2002,Silver,1364.5,2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/309.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2007 0:00
310,Road-150 Red 62,Road Bikes,Bikes,2171.2942,Red,3578.27,4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/310.jpg,This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team it has a extremely light heat-treated aluminum frame and steering that allows precision control.,7/1/2005 0:00
311,Road-150 Red 44,Road Bikes,Bikes,2171.2942,Red,3578.27,4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/311.jpg,This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team it has a extremely light heat-treated aluminum frame and steering that allows precision control.,7/1/2005 0:00
312,Road-150 Red 48,Road Bikes,Bikes,2171.2942,Red,3578.27,4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/312.jpg,This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team it has a extremely light heat-treated aluminum frame and steering that allows precision control.,7/1/2005 0:00
313,Road-150 Red 52,Road Bikes,Bikes,2171.2942,Red,3578.27,4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/313.jpg,This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team it has a extremely light heat-treated aluminum frame and steering that allows precision control.,7/1/2005 0:00
314,Road-150 Red 56,Road Bikes,Bikes,2171.2942,Red,3578.27,4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/314.jpg,This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team it has a extremely light heat-treated aluminum frame and steering that allows precision control.,7/1/2005 0:00
315,Road-450 Red 58,Road Bikes,Bikes,884.7083,Red,1457.99,4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/315.jpg,A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros and the gearing will conquer hilly roads.,7/1/2005 0:00
316,Road-450 Red 60,Road Bikes,Bikes,884.7083,Red,1457.99,4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/316.jpg,A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros and the gearing will conquer hilly roads.,7/1/2005 0:00
317,Road-450 Red 44,Road Bikes,Bikes,884.7083,Red,1457.99,4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/317.jpg,A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros and the gearing will conquer hilly roads.,7/1/2005 0:00
318,Road-450 Red 48,Road Bikes,Bikes,884.7083,Red,1457.99,4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/318.jpg,A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros and the gearing will conquer hilly roads.,7/1/2005 0:00
319,Road-450 Red 52,Road Bikes,Bikes,884.7083,Red,1457.99,4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/319.jpg,A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros and the gearing will conquer hilly roads.,7/1/2005 0:00
320,Road-650 Red 58,Road Bikes,Bikes,413.1463,Red,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/320.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2005 0:00
321,Road-650 Red 58,Road Bikes,Bikes,486.7066,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/321.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2006 0:00
322,Road-650 Red 60,Road Bikes,Bikes,413.1463,Red,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/322.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2005 0:00
323,Road-650 Red 60,Road Bikes,Bikes,486.7066,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/323.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2006 0:00
324,Road-650 Red 62,Road Bikes,Bikes,413.1463,Red,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/324.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2005 0:00
325,Road-650 Red 62,Road Bikes,Bikes,486.7066,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/325.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2006 0:00
326,Road-650 Red 44,Road Bikes,Bikes,413.1463,Red,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/326.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2005 0:00
327,Road-650 Red 44,Road Bikes,Bikes,486.7066,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/327.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2006 0:00
328,Road-650 Red 48,Road Bikes,Bikes,413.1463,Red,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/328.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2005 0:00
329,Road-650 Red 48,Road Bikes,Bikes,486.7066,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/329.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2006 0:00
330,Road-650 Red 52,Road Bikes,Bikes,413.1463,Red,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/330.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2005 0:00
331,Road-650 Red 52,Road Bikes,Bikes,486.7066,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/331.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2006 0:00
332,Road-650 Black 58,Road Bikes,Bikes,413.1463,Black,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/332.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2005 0:00
333,Road-650 Black 58,Road Bikes,Bikes,486.7066,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/333.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2006 0:00
334,Road-650 Black 60,Road Bikes,Bikes,413.1463,Black,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/334.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2005 0:00
335,Road-650 Black 60,Road Bikes,Bikes,486.7066,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/335.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2006 0:00
336,Road-650 Black 62,Road Bikes,Bikes,413.1463,Black,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/336.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2005 0:00
337,Road-650 Black 62,Road Bikes,Bikes,486.7066,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/337.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2006 0:00
338,Road-650 Black 44,Road Bikes,Bikes,413.1463,Black,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/338.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2005 0:00
339,Road-650 Black 44,Road Bikes,Bikes,486.7066,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/339.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2006 0:00
340,Road-650 Black 48,Road Bikes,Bikes,413.1463,Black,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/340.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2005 0:00
341,Road-650 Black 48,Road Bikes,Bikes,486.7066,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/341.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2006 0:00
342,Road-650 Black 52,Road Bikes,Bikes,413.1463,Black,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/342.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2005 0:00
343,Road-650 Black 52,Road Bikes,Bikes,486.7066,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/343.jpg,Value-priced bike with many features of our top-of-the-line models. Has the same light stiff frame and the quick acceleration we're famous for.,7/1/2006 0:00
344,Mountain-100 Silver 38,Mountain Bikes,Bikes,1912.1544,Silver,3399.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/344.jpg,Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame super-smooth front suspension and traction for all terrain.,7/1/2005 0:00
345,Mountain-100 Silver 42,Mountain Bikes,Bikes,1912.1544,Silver,3399.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/345.jpg,Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame super-smooth front suspension and traction for all terrain.,7/1/2005 0:00
346,Mountain-100 Silver 44,Mountain Bikes,Bikes,1912.1544,Silver,3399.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/346.jpg,Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame super-smooth front suspension and traction for all terrain.,7/1/2005 0:00
347,Mountain-100 Silver 48,Mountain Bikes,Bikes,1912.1544,Silver,3399.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/347.jpg,Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame super-smooth front suspension and traction for all terrain.,7/1/2005 0:00
348,Mountain-100 Black 38,Mountain Bikes,Bikes,1898.0944,Black,3374.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/348.jpg,Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame super-smooth front suspension and traction for all terrain.,7/1/2005 0:00
349,Mountain-100 Black 42,Mountain Bikes,Bikes,1898.0944,Black,3374.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/349.jpg,Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame super-smooth front suspension and traction for all terrain.,7/1/2005 0:00
350,Mountain-100 Black 44,Mountain Bikes,Bikes,1898.0944,Black,3374.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/350.jpg,Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame super-smooth front suspension and traction for all terrain.,7/1/2005 0:00
351,Mountain-100 Black 48,Mountain Bikes,Bikes,1898.0944,Black,3374.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/351.jpg,Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame super-smooth front suspension and traction for all terrain.,7/1/2005 0:00
352,Mountain-200 Silver 38,Mountain Bikes,Bikes,1117.8559,Silver,2071.4196,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/352.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2006 0:00
353,Mountain-200 Silver 38,Mountain Bikes,Bikes,1265.6195,Silver,2319.99,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/353.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2007 0:00
354,Mountain-200 Silver 42,Mountain Bikes,Bikes,1117.8559,Silver,2071.4196,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/354.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2006 0:00
355,Mountain-200 Silver 42,Mountain Bikes,Bikes,1265.6195,Silver,2319.99,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/355.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2007 0:00
356,Mountain-200 Silver 46,Mountain Bikes,Bikes,1117.8559,Silver,2071.4196,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/356.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2006 0:00
357,Mountain-200 Silver 46,Mountain Bikes,Bikes,1265.6195,Silver,2319.99,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/357.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2007 0:00
358,Mountain-200 Black 38,Mountain Bikes,Bikes,1105.81,Black,2049.0982,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/358.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2006 0:00
359,Mountain-200 Black 38,Mountain Bikes,Bikes,1251.9813,Black,2294.99,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/359.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2007 0:00
360,Mountain-200 Black 42,Mountain Bikes,Bikes,1105.81,Black,2049.0982,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/360.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2006 0:00
361,Mountain-200 Black 42,Mountain Bikes,Bikes,1251.9813,Black,2294.99,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/361.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2007 0:00
362,Mountain-200 Black 46,Mountain Bikes,Bikes,1105.81,Black,2049.0982,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/362.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2006 0:00
363,Mountain-200 Black 46,Mountain Bikes,Bikes,1251.9813,Black,2294.99,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/363.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2007 0:00
364,Mountain-300 Black 38,Mountain Bikes,Bikes,598.4354,Black,1079.99,4,Mountain,Mountain-300,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/364.jpg,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,7/1/2006 0:00
365,Mountain-300 Black 40,Mountain Bikes,Bikes,598.4354,Black,1079.99,4,Mountain,Mountain-300,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/365.jpg,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,7/1/2006 0:00
379,Road-250 Black 58,Road Bikes,Bikes,1320.6838,Black,2181.5625,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/379.jpg,Alluminum-alloy frame provides a light stiff ride whether you are racing in the velodrome or on a demanding club ride on country roads.,7/1/2006 0:00
380,Road-250 Black 58,Road Bikes,Bikes,1554.9479,Black,2443.35,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/380.jpg,Alluminum-alloy frame provides a light stiff ride whether you are racing in the velodrome or on a demanding club ride on country roads.,7/1/2007 0:00
381,Road-550-W Yellow 38,Road Bikes,Bikes,605.6492,Yellow,1000.4375,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/381.jpg,Same technology as all of our Road series bikes but the frame is sized for a woman.  Perfect all-around bike for road or racing.,7/1/2006 0:00
382,Road-550-W Yellow 38,Road Bikes,Bikes,713.0798,Yellow,1120.49,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/382.jpg,Same technology as all of our Road series bikes but the frame is sized for a woman.  Perfect all-around bike for road or racing.,7/1/2007 0:00
383,Road-550-W Yellow 40,Road Bikes,Bikes,605.6492,Yellow,1000.4375,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/383.jpg,Same technology as all of our Road series bikes but the frame is sized for a woman.  Perfect all-around bike for road or racing.,7/1/2006 0:00
384,Road-550-W Yellow 40,Road Bikes,Bikes,713.0798,Yellow,1120.49,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/384.jpg,Same technology as all of our Road series bikes but the frame is sized for a woman.  Perfect all-around bike for road or racing.,7/1/2007 0:00
385,Road-550-W Yellow 42,Road Bikes,Bikes,605.6492,Yellow,1000.4375,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/385.jpg,Same technology as all of our Road series bikes but the frame is sized for a woman.  Perfect all-around bike for road or racing.,7/1/2006 0:00
386,Road-550-W Yellow 42,Road Bikes,Bikes,713.0798,Yellow,1120.49,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/386.jpg,Same technology as all of our Road series bikes but the frame is sized for a woman.  Perfect all-around bike for road or racing.,7/1/2007 0:00
387,Road-550-W Yellow 44,Road Bikes,Bikes,605.6492,Yellow,1000.4375,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/387.jpg,Same technology as all of our Road series bikes but the frame is sized for a woman.  Perfect all-around bike for road or racing.,7/1/2006 0:00
388,Road-550-W Yellow 44,Road Bikes,Bikes,713.0798,Yellow,1120.49,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/388.jpg,Same technology as all of our Road series bikes but the frame is sized for a woman.  Perfect all-around bike for road or racing.,7/1/2007 0:00
389,Road-550-W Yellow 48,Road Bikes,Bikes,605.6492,Yellow,1000.4375,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/389.jpg,Same technology as all of our Road series bikes but the frame is sized for a woman.  Perfect all-around bike for road or racing.,7/1/2006 0:00
390,Road-550-W Yellow 48,Road Bikes,Bikes,713.0798,Yellow,1120.49,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/390.jpg,Same technology as all of our Road series bikes but the frame is sized for a woman.  Perfect all-around bike for road or racing.,7/1/2007 0:00
391,LL Fork,Forks,Components,65.8097,NA,148.22,1,,LL Fork,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/391.jpg,Stout design absorbs shock and offers more precise steering.,7/1/2006 0:00
392,ML Fork,Forks,Components,77.9176,NA,175.49,1,,ML Fork,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/392.jpg,Composite road fork with an aluminum steerer tube.,7/1/2006 0:00
393,HL Fork,Forks,Components,101.8936,NA,229.49,1,,HL Fork,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/393.jpg,High-performance carbon road fork with curved legs.,7/1/2006 0:00
394,LL Headset,Headsets,Components,15.1848,NA,34.2,1,,LL Headset,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/394.jpg,Threadless headset provides quality at an economical price.,7/1/2006 0:00
395,ML Headset,Headsets,Components,45.4168,NA,102.29,1,,ML Headset,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/395.jpg,Sealed cartridge keeps dirt out.,7/1/2006 0:00
396,HL Headset,Headsets,Components,55.3801,NA,124.73,1,,HL Headset,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/396.jpg,"High-quality 1"" threadless headset with a grease port for quick lubrication.",7/1/2006 0:00
397,LL Mountain Handlebars,Handlebars,Components,17.978,NA,40.4909,1,Mountain,LL Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/397.jpg,All-purpose bar for on or off-road.,7/1/2006 0:00
398,LL Mountain Handlebars,Handlebars,Components,19.7758,NA,44.54,1,Mountain,LL Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/398.jpg,All-purpose bar for on or off-road.,7/1/2007 0:00
399,ML Mountain Handlebars,Handlebars,Components,24.9932,NA,56.2909,1,Mountain,ML Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/399.jpg,Tough aluminum alloy bars for downhill.,7/1/2006 0:00
400,ML Mountain Handlebars,Handlebars,Components,27.4925,NA,61.92,1,Mountain,ML Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/400.jpg,Tough aluminum alloy bars for downhill.,7/1/2007 0:00
401,HL Mountain Handlebars,Handlebars,Components,48.5453,NA,109.3364,1,Mountain,HL Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/401.jpg,Flat bar strong enough for the pro circuit.,7/1/2006 0:00
402,HL Mountain Handlebars,Handlebars,Components,53.3999,NA,120.27,1,Mountain,HL Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/402.jpg,Flat bar strong enough for the pro circuit.,7/1/2007 0:00
403,LL Road Handlebars,Handlebars,Components,17.978,NA,40.4909,1,Road,LL Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/403.jpg,Unique shape provides easier reach to the levers.,7/1/2006 0:00
404,LL Road Handlebars,Handlebars,Components,19.7758,NA,44.54,1,Road,LL Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/404.jpg,Unique shape provides easier reach to the levers.,7/1/2007 0:00
405,ML Road Handlebars,Handlebars,Components,24.9932,NA,56.2909,1,Road,ML Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/405.jpg,Anatomically shaped aluminum tube bar will suit all riders.,7/1/2006 0:00
406,ML Road Handlebars,Handlebars,Components,27.4925,NA,61.92,1,Road,ML Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/406.jpg,Anatomically shaped aluminum tube bar will suit all riders.,7/1/2007 0:00
407,HL Road Handlebars,Handlebars,Components,48.5453,NA,109.3364,1,Road,HL Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/407.jpg,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,7/1/2006 0:00
408,HL Road Handlebars,Handlebars,Components,53.3999,NA,120.27,1,Road,HL Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/408.jpg,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,7/1/2007 0:00
409,ML Mountain Frame - Black 38,Mountain Frames,Components,185.8193,Black,348.76,2,Mountain,ML Mountain Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/409.jpg,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,7/1/2006 0:00
